openalex_id,paper_id,abstract_status,abstract_artifact,fulltext_html_status,fulltext_html_artifact,pdf_status,pdf_artifact,oa_url_cached,last_fetch_utc,notes
W2750180661,openalex:W2750180661,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2750509325,openalex:W2750509325,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/5657592,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2752169992,openalex:W2752169992,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2753593979,openalex:W2753593979,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2753677721,openalex:W2753677721,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/5779085,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2754132686,openalex:W2754132686,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/5790303,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2754499625,openalex:W2754499625,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/5677536,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2754657547,openalex:W2754657547,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2754956769,openalex:W2754956769,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/5897914,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2755517617,openalex:W2755517617,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217303411/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2755855890,openalex:W2755855890,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2755909350,openalex:W2755909350,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/5813433,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2755975022,openalex:W2755975022,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://ebuah.uah.es/dspace/bitstream/10017/59066/5/Targeting_Kuntz_NatureMed_2017.pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2756342836,openalex:W2756342836,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217303848/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2757119213,openalex:W2757119213,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217303885/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2757234574,openalex:W2757234574,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217303861/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2757633676,openalex:W2757633676,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2759567658,openalex:W2759567658,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://ars.els-cdn.com/content/image/1-s2.0-S1361841517301342-fx1_lrg.jpg,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2760023427,openalex:W2760023427,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217303903/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2760114054,openalex:W2760114054,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217303836/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2760122612,openalex:W2760122612,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://pure.aber.ac.uk/portal/en/publications/automatic-2d3d-vessel-enhancement-in-multiple-modality-images-using-a-weighted-symmetry-filter(ff86f28d-385c-4df9-80c9-d5586e3c9c16).html,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2760415787,openalex:W2760415787,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217303423/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2760823524,openalex:W2760823524,ingested,research_ops/parsed/abstracts/openalex_abstracts_2018.jsonl,error,,pending,,http://www.cell.com/article/S2405471218303557/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W2760880057,openalex:W2760880057,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2761174309,openalex:W2761174309,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2761299546,openalex:W2761299546,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://hdl.handle.net/11556/9570,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2762158227,openalex:W2762158227,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/7104364,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2762672048,openalex:W2762672048,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://escholarship.org/uc/item/1p54k5z3,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2763367287,openalex:W2763367287,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2764015132,openalex:W2764015132,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S240547121730385X/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2764232556,openalex:W2764232556,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.nature.com/articles/nm.4407.pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2765366332,openalex:W2765366332,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/6203325,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2765571304,openalex:W2765571304,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2765669952,openalex:W2765669952,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://arxiv.org/pdf/1711.00349,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2765713566,openalex:W2765713566,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2765753848,openalex:W2765753848,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217304386/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2766085781,openalex:W2766085781,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2766240872,openalex:W2766240872,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/5749595,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2766525994,openalex:W2766525994,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2766766852,openalex:W2766766852,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2767044624,openalex:W2767044624,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.research.ed.ac.uk/en/publications/893b6493-9770-4b79-b122-10c06e8656c7,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2767142522,openalex:W2767142522,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2767182262,openalex:W2767182262,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217304362/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2767301142,openalex:W2767301142,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2767983921,openalex:W2767983921,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://nrs.harvard.edu/urn-3:HUL.InstRepos:34864119,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2768148495,openalex:W2768148495,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2768567289,openalex:W2768567289,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2768792891,openalex:W2768792891,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2768810688,openalex:W2768810688,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2768823259,openalex:W2768823259,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2768977980,openalex:W2768977980,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217304908/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2769042349,openalex:W2769042349,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://arxiv.org/pdf/1711.08917,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2769322745,openalex:W2769322745,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217304842/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2769505173,openalex:W2769505173,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2769917959,openalex:W2769917959,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2769981563,openalex:W2769981563,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217304878/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2770184295,openalex:W2770184295,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://ars.els-cdn.com/content/image/1-s2.0-S1361841517301809-fx1_lrg.jpg,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2770511975,openalex:W2770511975,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2770869174,openalex:W2770869174,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2770880161,openalex:W2770880161,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/5799016,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2771006223,openalex:W2771006223,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2771057425,openalex:W2771057425,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.pure.ed.ac.uk/ws/files/44818504/manuscript_Broutier.pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2771061271,openalex:W2771061271,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-017-0002-4.pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2772451653,openalex:W2772451653,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/5760353,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2772926238,openalex:W2772926238,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2773475231,openalex:W2773475231,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2773514102,openalex:W2773514102,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/7747938,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2773708607,openalex:W2773708607,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2773727367,openalex:W2773727367,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/7460722,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2773852052,openalex:W2773852052,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-017-0001-5.pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2774216375,openalex:W2774216375,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217304921/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2775120452,openalex:W2775120452,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-017-0004-2.pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2776026989,openalex:W2776026989,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://doi.org/10.1148/radiol.2017162096,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2776220900,openalex:W2776220900,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2777273430,openalex:W2777273430,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W2778357085,openalex:W2778357085,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217305434/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2778924750,openalex:W2778924750,ingested,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,https://doi.org/10.1109/tmi.2017.2785879,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2780845733,openalex:W2780845733,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,pending,,pending,,http://www.cell.com/article/S2405471217305422/pdf,2026-04-01T15:52:06Z,T200 OpenAlex abstract layer
W2782881426,openalex:W2782881426,missing,research_ops/parsed/abstracts/openalex_abstracts_2018.jsonl,pending,,pending,,https://arxiv.org/pdf/1801.05173,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W2783775739,openalex:W2783775739,ingested,research_ops/parsed/abstracts/openalex_abstracts_2018.jsonl,error,,pending,,https://www.sciencedirect.com/science/article/am/pii/S1361841518306972?via%3Dihub,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W2785239769,openalex:W2785239769,ingested,research_ops/parsed/abstracts/openalex_abstracts_2018.jsonl,pending,,pending,,https://ieeexplore.ieee.org/ielx7/42/8750971/08579232.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W2787835810,openalex:W2787835810,ingested,research_ops/parsed/abstracts/openalex_abstracts_2018.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W2787835810.pdf,ingested,research_ops/cache/pdfs/T203_W2787835810.pdf,https://arxiv.org/pdf/1802.01892,2026-04-01T14:57:09Z,T200 OpenAlex abstract layer; T203_fetched; T204_sha256_verified
W2788034911,openalex:W2788034911,missing,research_ops/parsed/abstracts/openalex_abstracts_2018.jsonl,pending,,pending,,https://arxiv.org/pdf/1802.06260,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
